,X,Y,FID,Hora,Fecha,Comuna,Cód_Tipo_,Cód_Tipo1,Cód_Zona,Cód_Ubica,Cód_Causa,Cód_Cau_1,Cód_Calza,Cód__Tipo,Cód_Estad,Cód_Condi,Cód_Est_1,Fallecidos,Graves,Menos_Grav,Leves,Encoded_mes,Encoded_comuna
18783,-70.648026,-33.440548,17024,18:10:00,10,SANTIAGO,69,40,1,1,1,28,1,2,1,1,1,0,0,0,0,10,36
18784,-70.6838207,-33.3783487,17025,18:45:00,10,CONCHALI,10,10,1,1,4,24,2,1,2,1,2,1,0,0,2,10,4
18785,-70.735222,-33.490883,17026,19:45:00,10,MAIPU,32,30,1,26,4,24,2,1,1,1,1,0,1,0,0,10,20
18786,-70.662613,-33.501408,17027,20:00:00,10,SAN MIGUEL,10,10,1,26,13,97,2,2,1,1,1,0,0,0,1,10,34
18787,-70.68808,-33.223213,17028,20:30:00,10,COLINA,32,30,1,1,13,97,2,2,2,1,1,0,0,0,0,10,3
18788,-70.586571,-33.47057,17029,20:30:00,10,ÑUÑOA,63,40,1,1,1,27,2,2,1,1,1,0,0,0,0,10,39
18789,-70.634003,-33.581181,17030,21:30:00,10,LA PINTANA,53,40,1,1,13,97,1,1,1,1,1,0,0,0,2,10,12
18790,-70.676155,-33.435303,17031,22:17:00,10,SANTIAGO,32,30,1,15,1,32,1,2,1,1,1,0,0,0,0,10,36
18791,-70.623657,-33.472076,17032,23:30:00,10,ÑUÑOA,32,30,1,1,1,29,2,2,1,1,1,0,0,0,0,10,39
18792,-70.5703011,-33.4000273,21847,11:00:00,10,LAS CONDES,33,30,1,1,12,1,2,1,1,1,1,0,0,0,0,10,15
18793,-70.6869617,-33.4617283,22247,23:25:00,10,ESTACION CENTRAL,30,30,1,26,1,28,2,2,2,1,2,0,0,0,0,10,6
18794,-70.8190323,-33.3843552,22268,01:00:00,10,PUDAHUEL,10,10,2,1,2,52,2,2,2,1,1,0,1,0,0,10,26
18795,-70.638306,-33.401047,17033,00:00:00,10,RECOLETA,32,30,1,14,10,65,2,2,1,1,1,0,0,0,1,10,30
18796,-70.758064,-33.37389,17034,07:15:00,10,QUILICURA,10,10,1,26,1,27,1,2,1,1,1,0,0,1,0,10,28
18797,-70.63398,-33.515209,17035,07:20:00,10,SAN JOAQUIN,32,30,1,14,1,27,2,1,1,1,1,0,0,0,1,10,33
18798,-70.635773,-33.433338,17036,07:30:00,10,PROVIDENCIA,32,30,1,11,10,62,1,2,1,1,1,0,1,0,0,10,25
18799,-70.636688,-33.54707,17037,07:40:00,10,SAN RAMON,30,30,1,15,1,28,1,2,1,1,1,0,0,0,0,10,35
18800,-70.554855,-33.430294,17038,07:50:00,10,LAS CONDES,33,30,1,1,1,27,3,2,1,1,1,0,0,0,0,10,15
18801,-70.719666,-33.44228,17039,08:00:00,10,LO PRADO,10,10,1,1,1,31,2,2,1,1,1,0,1,0,0,10,18
18802,-70.675934,-33.437111,17040,08:10:00,10,SANTIAGO,32,30,1,1,13,97,1,1,1,1,1,0,0,0,0,10,36
18803,-70.57682,-33.604321,17041,09:00:00,10,PUENTE ALTO,34,30,1,11,10,62,2,1,1,1,1,0,0,0,0,10,27
18804,-70.76281,-33.434338,17042,09:55:00,10,PUDAHUEL,10,10,1,1,14,98,2,2,2,1,1,0,0,0,1,10,26
18805,-70.62648,-33.431454,17043,11:10:00,10,PROVIDENCIA,32,30,1,1,1,11,1,2,1,1,1,0,0,0,0,10,25
18806,-70.518959,-33.371227,17044,11:20:00,10,LO BARNECHEA,33,30,1,26,1,28,1,1,1,1,1,0,0,0,0,10,16
18807,-70.584717,-33.571136,17045,12:00:00,10,PUENTE ALTO,51,40,1,1,9,95,3,1,1,1,1,0,0,0,0,10,27
18808,-70.679192,-33.528015,17046,12:15:00,10,LA CISTERNA,33,30,1,1,1,28,1,1,1,1,1,0,0,0,0,10,9
18809,-70.603531,-33.413761,17047,12:30:00,10,LAS CONDES,31,30,1,11,1,28,1,2,2,1,1,0,0,0,0,10,15
18810,-70.571045,-33.605183,17048,12:45:00,10,PUENTE ALTO,33,30,1,11,13,97,2,1,1,1,1,0,0,0,0,10,27
18811,-70.554749,-33.460815,17049,13:00:00,10,LA REINA,10,10,1,14,13,97,2,2,2,1,2,0,0,0,1,10,13
18812,-70.6087108,-33.4181769,17050,13:00:00,10,PROVIDENCIA,33,30,1,15,13,97,1,2,1,1,1,0,0,0,0,10,25
18813,-70.657967,-33.440346,17051,13:40:00,10,SANTIAGO,10,10,1,11,13,97,1,1,1,1,1,0,0,0,1,10,36
18814,-70.648651,-33.403549,17052,14:10:00,10,RECOLETA,32,30,1,14,13,97,1,2,2,1,1,0,0,0,1,10,30
18815,-70.752869,-33.506912,17053,14:45:00,10,MAIPU,65,40,1,11,1,27,1,1,1,1,1,0,0,0,0,10,20
18816,-70.643982,-33.419266,17054,15:00:00,10,RECOLETA,32,30,1,14,9,95,2,2,1,1,1,0,0,0,1,10,30
18817,-70.664909,-33.434753,17055,15:05:00,10,SANTIAGO,32,30,1,11,13,97,1,1,1,1,1,0,0,0,1,10,36
18818,-70.669243,-33.432095,17056,16:00:00,10,SANTIAGO,32,30,1,1,13,97,1,1,1,1,1,0,0,0,0,10,36
18819,-70.60273,-33.550358,17057,17:15:00,10,LA FLORIDA,32,30,1,1,1,11,3,2,1,1,1,0,0,0,0,10,10
18820,-70.60273,-33.550358,17058,17:20:00,10,LA FLORIDA,52,40,1,1,13,97,2,1,1,1,1,0,0,0,0,10,10
18821,-70.595955,-33.519905,17059,18:05:00,10,LA FLORIDA,33,30,1,1,13,97,1,1,1,1,1,0,0,0,0,10,10
18822,-70.671669,-33.476837,17060,18:45:00,10,SANTIAGO,31,30,1,1,1,27,1,2,1,1,1,0,0,0,0,10,36
18823,-70.597626,-33.44305,17061,19:30:00,10,PROVIDENCIA,33,30,1,1,13,97,1,2,1,1,1,0,0,0,0,10,25
18824,-70.665024,-33.432739,17062,19:30:00,10,SANTIAGO,33,30,1,1,13,97,1,1,1,1,1,0,1,0,0,10,36
18825,-70.66201,-33.374241,17063,19:30:00,10,HUECHURABA,50,40,1,26,1,27,3,1,1,1,1,0,0,0,0,10,7
18826,-70.598236,-33.464638,17064,19:30:00,10,ÑUÑOA,10,10,1,11,1,27,3,2,1,1,1,0,1,0,0,10,39
18827,-70.671684,-33.471916,17065,20:00:00,10,SANTIAGO,32,30,1,15,1,29,1,1,1,1,1,0,0,0,0,10,36
18828,-70.660385,-33.437195,17066,20:15:00,10,SANTIAGO,33,30,1,11,13,97,2,1,1,1,1,0,0,0,0,10,36
18829,-70.578194,-33.424332,17067,20:30:00,10,LAS CONDES,33,30,1,15,9,95,3,2,1,1,1,0,0,0,1,10,15
18830,-70.676407,-33.432606,17068,20:45:00,10,SANTIAGO,10,10,1,11,13,97,1,2,1,1,2,0,0,0,1,10,36
18831,-70.637924,-33.399918,17069,22:10:00,10,RECOLETA,32,30,1,14,13,97,2,2,2,1,1,0,0,0,2,10,30
18832,-70.554665,-33.574158,17070,23:45:00,10,PUENTE ALTO,63,40,1,11,1,27,3,1,1,1,1,0,0,1,0,10,27
18833,-70.5913062,-33.4267319,21859,08:14:00,10,PROVIDENCIA,31,30,1,11,10,62,1,2,1,1,1,0,1,0,0,10,25
18834,-70.6891763,-33.4215576,21870,17:30:00,10,QUINTA NORMAL,32,30,1,14,9,95,3,2,1,1,1,0,0,0,2,10,29
18835,-70.6397763,-33.4408495,21892,11:45:00,10,SANTIAGO,30,30,1,11,1,27,2,2,1,1,1,0,0,0,1,10,36
18836,-70.6726306,-33.5512036,22241,18:30:00,10,EL BOSQUE,32,30,1,11,10,62,3,1,1,1,1,0,1,0,0,10,5
18837,-70.6697234,-33.5919694,22242,17:15:00,10,SAN BERNARDO,32,30,1,14,1,32,1,2,1,1,1,0,0,0,0,10,32
18838,-70.6711999,-33.4438118,22243,07:35:00,10,SANTIAGO,34,30,1,26,14,98,1,2,2,1,2,0,0,0,0,10,36
18839,-70.711734,-33.5044632,22249,17:00:00,10,CERRILLOS,63,40,1,1,1,28,3,2,1,1,1,0,0,0,0,10,1
18840,-70.6711999,-33.4438118,22251,07:35:00,10,SANTIAGO,68,40,1,1,13,97,1,1,1,1,1,0,0,0,0,10,36
18841,-70.56135,-33.4169828,22294,08:45:00,10,LAS CONDES,33,30,1,16,1,27,1,2,1,1,1,0,0,0,0,10,15
18842,-70.5827226,-33.5499568,22309,08:00:00,10,LA FLORIDA,34,30,1,11,1,11,2,1,1,1,1,0,0,0,0,10,10
18843,-70.56135,-33.4169828,22344,09:00:00,10,LAS CONDES,33,30,1,16,1,27,2,2,1,1,1,0,0,0,0,10,15
18844,-70.670624,-33.5602,17071,00:30:00,10,EL BOSQUE,63,40,1,11,1,27,3,1,1,1,2,0,0,0,2,10,5
18845,-70.574165,-33.603935,17072,01:45:00,10,PUENTE ALTO,32,30,1,15,13,97,2,1,1,1,1,0,0,0,0,10,27
18846,-70.613625,-33.470577,17073,03:55:00,10,ÑUÑOA,51,40,1,11,4,24,3,1,1,2,2,0,0,0,0,10,39
18847,-70.634071,-33.437134,17074,05:00:00,10,PROVIDENCIA,51,40,1,4,9,95,1,2,1,3,3,0,0,0,0,10,25
18848,-70.7228149,-33.4388616,17075,06:40:00,10,LO PRADO,32,30,1,11,1,11,2,2,1,3,3,0,0,0,0,10,18
18849,-70.708359,-33.370972,17076,07:20:00,10,QUILICURA,33,30,1,1,1,27,1,2,1,1,1,0,0,0,2,10,28
18850,-70.582878,-33.57407,17077,07:27:00,10,PUENTE ALTO,63,40,1,11,1,28,3,1,1,1,1,0,0,0,0,10,27
18851,-70.669106,-33.554874,17078,07:30:00,10,EL BOSQUE,63,40,1,11,1,27,3,2,1,1,1,0,0,0,0,10,5
18852,-70.765373,-33.492359,17079,07:35:00,10,MAIPU,32,30,1,1,1,29,2,1,1,1,1,0,0,0,0,10,20
18853,-70.702431,-33.596748,17080,07:45:00,10,SAN BERNARDO,32,30,1,16,1,27,1,2,1,1,3,0,0,0,0,10,32
18854,-70.6085597,-33.4344904,17081,07:45:00,10,PROVIDENCIA,33,30,1,1,1,27,2,2,2,1,1,0,0,0,0,10,25
18855,-70.763008,-33.482655,17082,07:50:00,10,MAIPU,63,40,1,26,1,28,2,1,1,1,1,0,0,0,0,10,20
18856,-70.635857,-33.491348,17083,08:00:00,10,SAN JOAQUIN,33,30,1,1,13,97,2,1,1,1,1,0,0,0,0,10,33
18857,-70.518982,-33.490135,17084,08:01:00,10,PEÑALOLEN,31,30,1,1,14,98,3,1,1,1,1,0,0,0,0,10,23
18858,-70.709251,-33.611523,17085,08:15:00,10,SAN BERNARDO,32,30,1,1,1,28,1,2,1,1,1,0,0,0,0,10,32
18859,-70.71978,-33.428608,17086,08:20:00,10,QUINTA NORMAL,63,40,1,14,10,65,2,2,1,1,2,0,0,0,0,10,29
18860,-70.716835,-33.441723,17087,08:20:00,10,LO PRADO,34,30,1,1,1,27,2,2,1,1,1,0,0,0,1,10,18
18861,-70.630516,-33.447128,17088,08:20:00,10,PROVIDENCIA,69,40,1,1,1,27,1,2,1,1,1,0,0,0,0,10,25
18862,-70.712868,-33.459412,17089,08:30:00,10,ESTACION CENTRAL,53,40,1,26,1,27,3,2,2,2,2,0,0,0,0,10,6
18863,-70.66214,-33.395771,17090,08:30:00,10,CONCHALI,33,30,1,1,13,97,1,1,2,1,1,0,0,0,0,10,4
18864,-70.748512,-33.49205,17091,09:30:00,10,MAIPU,33,30,1,1,12,1,2,2,1,1,1,0,0,0,1,10,20
18865,-70.668915,-33.451298,17092,09:40:00,10,SANTIAGO,32,30,1,1,13,97,1,1,1,1,1,0,0,0,0,10,36
18866,-70.66172,-33.491375,17093,10:30:00,10,SAN MIGUEL,33,30,1,26,13,97,2,2,2,1,1,0,0,0,0,10,34
18867,-70.61779,-33.427765,17094,10:30:00,10,PROVIDENCIA,32,30,1,1,1,11,1,2,1,1,1,0,0,0,0,10,25
18868,-70.575089,-33.429661,17095,10:35:00,10,LAS CONDES,32,30,1,26,1,27,3,2,1,1,1,0,0,0,0,10,15
18869,-70.575089,-33.429661,17096,10:35:00,10,LAS CONDES,32,30,1,15,1,32,3,2,1,1,1,0,0,0,0,10,15
18870,-70.6258601,-33.4318171,17097,11:00:00,10,PROVIDENCIA,69,40,1,11,1,27,1,2,1,1,1,0,0,0,0,10,25
18871,-70.616661,-33.483383,17098,11:40:00,10,MACUL,70,70,1,1,14,98,2,1,1,1,1,0,0,0,1,10,19
18872,-70.572456,-33.597511,17099,14:20:00,10,PUENTE ALTO,34,30,1,16,1,91,2,1,2,1,1,0,0,0,0,10,27
18873,-70.638885,-33.436844,17100,15:00:00,10,SANTIAGO,31,30,1,11,1,28,3,2,1,1,1,0,0,0,0,10,36
18874,-70.53727,-33.407654,17101,15:00:00,10,LAS CONDES,51,40,1,11,9,95,2,2,1,1,1,0,0,0,1,10,15
18875,-70.558098,-33.567291,17102,15:00:00,10,PUENTE ALTO,63,40,1,1,13,97,2,1,1,1,1,0,0,0,0,10,27
18876,-70.53727,-33.407654,17103,15:00:00,10,LAS CONDES,61,40,1,11,9,95,2,2,1,1,1,0,0,0,1,10,15
18877,-70.633789,-33.441837,17104,15:30:00,10,PROVIDENCIA,69,40,1,1,1,27,2,2,1,1,1,0,0,0,0,10,25
18878,-70.665253,-33.422028,17105,16:00:00,10,INDEPENDENCIA,32,30,1,14,1,91,2,2,1,1,1,0,0,0,0,10,8
18879,-70.600517,-33.449665,17106,17:00:00,10,ÑUÑOA,33,30,1,11,7,72,1,1,1,1,1,0,0,0,0,10,39
18880,-70.554413,-33.47361,17107,17:00:00,10,PEÑALOLEN,31,30,1,11,10,62,3,1,1,1,1,0,0,0,0,10,23
18881,-70.680382,-33.43454,17108,17:10:00,10,QUINTA NORMAL,33,30,1,26,1,91,2,1,1,1,1,0,0,0,1,10,29
18882,-70.662842,-33.434685,17109,17:30:00,10,SANTIAGO,63,40,1,11,13,97,1,1,1,1,1,0,0,0,1,10,36
18883,-70.6738273,-33.4445688,17110,17:30:00,10,SANTIAGO,10,10,1,1,13,97,1,1,1,1,1,0,0,0,0,10,36
18884,-70.678246,-33.433601,17111,17:50:00,10,SANTIAGO,31,30,1,14,13,97,1,1,1,1,1,0,0,0,0,10,36
18885,-70.754463,-33.455143,17112,17:50:00,10,PUDAHUEL,10,10,1,1,2,55,3,2,2,1,1,0,1,0,0,10,26
18886,-70.585014,-33.394798,17113,18:00:00,10,VITACURA,62,40,1,15,1,32,1,1,1,3,1,0,0,0,0,10,38
18887,-70.841087,-33.418739,17114,18:00:00,10,PUDAHUEL,33,30,2,1,12,1,2,2,2,1,1,0,1,0,0,10,26
18888,-70.584053,-33.568859,17115,18:00:00,10,PUENTE ALTO,10,10,1,1,2,53,3,1,1,1,1,0,0,0,1,10,27
18889,-70.672119,-33.458469,17116,18:30:00,10,SANTIAGO,33,30,1,11,1,27,3,1,1,1,1,0,0,0,0,10,36
18890,-70.651588,-33.431915,17117,19:00:00,10,RECOLETA,32,30,1,1,1,28,1,2,1,1,1,0,0,0,0,10,30
18891,-70.648987,-33.480202,17118,19:15:00,10,SAN MIGUEL,33,30,1,26,13,97,2,1,1,1,1,0,0,0,0,10,34
18892,-70.753563,-33.465431,17119,19:30:00,10,PUDAHUEL,32,30,1,11,1,27,1,2,2,1,1,0,0,0,1,10,26
18893,-70.604424,-33.508915,17120,19:40:00,10,SAN JOAQUIN,63,40,1,11,1,27,3,1,1,1,1,0,0,0,2,10,33
18894,-70.611649,-33.41573,17121,19:45:00,10,PROVIDENCIA,32,30,1,6,13,97,1,2,1,1,1,0,0,0,0,10,25
18895,-70.635536,-33.434792,17122,19:45:00,10,RECOLETA,31,30,1,1,13,97,1,1,2,1,1,0,0,0,0,10,30
18896,-70.677116,-33.45285,17123,20:00:00,10,SANTIAGO,63,40,1,1,13,97,1,1,1,1,1,0,0,0,0,10,36
18897,-70.635086,-33.456844,17124,22:50:00,10,SANTIAGO,32,30,1,4,1,27,1,2,1,1,1,0,0,0,0,10,36
18898,-70.6691323,-33.4577012,21844,08:20:00,10,SANTIAGO,34,30,1,11,10,62,1,3,1,1,1,0,0,0,1,10,36
18899,-70.604807,-33.4904629,21864,18:20:00,10,MACUL,32,30,1,15,10,64,2,1,1,1,1,0,0,0,0,10,19
18900,-70.65823,-33.448326,21878,12:50:00,10,SANTIAGO,32,30,1,4,1,27,1,2,1,1,1,0,0,0,0,10,36
18901,-70.5609147,-33.4669252,21902,10:10:00,10,PEÑALOLEN,53,40,1,1,1,27,2,4,2,1,1,0,0,0,0,10,23
18902,-70.6463526,-33.4260262,22227,18:50:00,10,RECOLETA,32,30,1,14,1,27,1,2,2,1,1,0,0,0,0,10,30
18903,-70.7173527,-33.5172485,22250,07:40:00,10,CERRILLOS,33,30,1,1,1,28,3,2,1,1,1,0,0,0,0,10,1
18904,-70.7655951,-33.5097343,22261,08:50:00,10,MAIPU,10,10,1,26,1,27,2,1,1,1,1,0,0,0,1,10,20
18905,-70.6260162,-33.4350514,22262,19:00:00,10,PROVIDENCIA,31,30,1,1,1,29,2,2,1,3,3,0,0,0,0,10,25
18906,-70.5803719,-33.5886174,22307,15:35:00,10,PUENTE ALTO,51,40,1,1,9,95,3,1,1,1,1,0,0,0,0,10,27
18907,-70.6512592,-33.4319943,22316,10:20:00,10,RECOLETA,64,40,1,14,13,97,1,2,2,1,1,0,0,0,0,10,30
18908,-70.652763,-33.452457,17125,00:40:00,10,SANTIAGO,10,10,1,11,10,62,1,2,1,1,1,1,0,0,0,10,36
18909,-70.649628,-33.179909,17126,07:15:00,10,COLINA,10,10,1,1,14,98,2,1,1,1,1,1,0,0,0,10,3
18910,-70.5768773,-33.4694957,17127,07:45:00,10,PEÑALOLEN,33,30,1,1,1,27,1,4,1,1,1,0,0,0,0,10,23
18911,-70.690819,-33.478184,17128,08:00:00,10,CERRILLOS,32,30,1,1,14,98,3,2,1,1,1,0,0,0,0,10,1
18912,-70.709282,-33.591724,17129,08:05:00,10,SAN BERNARDO,33,30,1,1,1,28,1,2,1,1,1,0,0,0,0,10,32
18913,-70.509842,-33.401596,17130,08:30:00,10,LAS CONDES,32,30,1,1,1,91,2,4,2,1,1,0,0,0,1,10,15
18914,-70.509842,-33.401596,17131,08:30:00,10,LAS CONDES,32,30,1,16,1,28,2,2,1,1,1,0,0,0,2,10,15
18915,-70.708527,-33.365879,17132,08:40:00,10,QUILICURA,70,70,1,1,4,24,1,1,2,1,1,0,0,0,1,10,28
18916,-70.561401,-33.535294,17133,09:10:00,10,LA FLORIDA,63,40,1,26,1,27,2,1,1,1,1,0,0,0,0,10,10
18917,-70.52935,-33.365551,17134,09:20:00,10,LO BARNECHEA,33,30,1,11,1,28,1,1,1,1,1,0,0,0,1,10,16
18918,-70.727707,-33.512005,17135,09:30:00,10,MAIPU,10,10,1,1,2,55,3,1,1,1,1,0,0,0,1,10,20
18919,-70.535805,-33.464149,17136,09:35:00,10,PEÑALOLEN,33,30,1,15,1,27,2,1,1,1,1,0,0,0,0,10,23
18920,-70.614792,-33.422092,17137,09:50:00,10,PROVIDENCIA,32,30,1,1,1,31,1,2,1,2,1,0,0,0,0,10,25
18921,-70.580162,-33.589382,17138,10:55:00,10,PUENTE ALTO,34,30,1,1,1,29,3,1,1,1,1,0,0,0,0,10,27
18922,-70.636696,-33.542351,17139,11:00:00,10,SAN RAMON,33,30,1,16,14,98,1,2,1,1,1,0,0,0,0,10,35
18923,-70.659866,-33.435875,17140,11:00:00,10,SANTIAGO,10,10,1,1,13,97,2,1,1,1,1,0,1,0,0,10,36
18924,-70.784721,-33.434471,17141,11:03:00,10,PUDAHUEL,33,30,1,1,1,27,2,2,2,1,1,0,0,0,2,10,26
18925,-70.635414,-33.43568,17142,11:50:00,10,PROVIDENCIA,32,30,1,1,1,27,2,2,1,2,1,0,0,0,0,10,25
18926,-70.696243,-33.438824,17143,12:10:00,10,QUINTA NORMAL,32,30,1,14,10,65,1,2,1,1,1,0,0,0,0,10,29
18927,-70.517632,-33.372768,17144,12:30:00,10,LAS CONDES,33,30,1,11,1,28,2,2,1,1,1,0,0,0,0,10,15
18928,-70.664818,-33.538818,17145,13:10:00,10,LA CISTERNA,33,30,1,11,1,27,2,1,1,1,1,0,0,0,0,10,9
18929,-70.755585,-33.51049,17146,13:25:00,10,MAIPU,10,10,1,11,2,53,3,1,1,1,1,0,1,0,0,10,20
18930,-70.588341,-33.465611,17147,13:50:00,10,ÑUÑOA,30,30,1,11,10,62,2,2,1,1,1,0,0,0,0,10,39
18931,-70.606155,-33.445415,17148,14:45:00,10,PROVIDENCIA,32,30,1,1,1,27,1,2,1,2,4,0,0,0,1,10,25
18932,-70.577103,-33.607056,17149,15:00:00,10,PUENTE ALTO,65,40,1,1,13,97,1,1,1,1,1,0,0,0,0,10,27
18933,-70.537453,-33.477001,17150,15:10:00,10,PEÑALOLEN,67,40,1,11,1,93,2,1,1,1,1,0,0,0,0,10,23
18934,-70.657616,-33.395966,17151,15:15:00,10,CONCHALI,31,30,1,1,13,97,1,1,2,1,1,0,0,0,2,10,4
18935,-70.602753,-33.429996,17152,17:00:00,10,PROVIDENCIA,61,40,1,11,1,27,1,2,1,1,1,0,0,0,0,10,25
18936,-70.648903,-33.445911,17153,17:00:00,10,SANTIAGO,52,40,1,1,14,98,1,2,1,1,1,0,0,0,0,10,36
18937,-70.738449,-33.429821,17154,17:30:00,10,CERRO NAVIA,32,30,1,16,1,27,2,1,2,1,1,0,0,0,0,10,2
18938,-70.58371,-33.497623,17155,17:47:00,10,PEÑALOLEN,33,30,1,26,1,27,2,1,1,1,1,0,0,0,0,10,23
18939,-70.578072,-33.47842,17156,17:47:00,10,PEÑALOLEN,33,30,1,1,1,27,1,4,2,1,1,0,0,0,0,10,23
18940,-70.597565,-33.433601,17157,18:00:00,10,PROVIDENCIA,33,30,1,1,1,27,2,2,1,1,1,0,0,0,0,10,25
18941,-70.643684,-33.447803,17158,18:00:00,10,SANTIAGO,64,40,1,14,10,65,1,2,1,1,1,0,0,0,0,10,36
18942,-70.558098,-33.567291,17159,18:20:00,10,PUENTE ALTO,10,10,1,15,1,31,2,1,1,1,1,0,0,0,1,10,27
18943,-70.649994,-33.454113,17160,18:30:00,10,SANTIAGO,30,30,1,1,1,27,1,2,1,1,1,0,0,0,0,10,36
18944,-70.645561,-33.381168,17161,19:00:00,10,RECOLETA,32,30,1,15,1,32,1,2,1,1,1,0,0,0,0,10,30
18945,-70.753876,-33.467106,17162,19:00:00,10,MAIPU,32,30,1,15,10,64,3,2,1,1,1,0,0,0,0,10,20
18946,-70.643387,-33.43655,17163,19:20:00,10,SANTIAGO,30,30,1,1,1,28,1,2,1,1,1,0,0,0,0,10,36
18947,-70.676682,-33.582394,17164,19:30:00,10,SAN BERNARDO,63,40,1,1,1,27,3,2,1,1,1,0,0,0,0,10,32
18948,-70.573212,-33.438339,17165,20:25:00,10,LA REINA,63,40,1,11,1,27,2,1,1,1,1,0,0,0,1,10,13
18949,-70.741943,-33.455978,17166,21:15:00,10,PUDAHUEL,32,30,1,15,10,64,2,2,1,1,1,0,0,0,1,10,26
18950,-70.718407,-33.437054,17167,22:17:00,10,LO PRADO,34,30,1,15,4,24,2,2,1,1,1,0,0,0,1,10,18
18951,-70.768684,-33.534542,17168,22:23:00,10,MAIPU,10,10,1,1,10,66,2,1,1,1,1,0,0,0,1,10,20
18952,-70.811134,-33.566048,17169,22:40:00,10,PADRE HURTADO,99,99,1,26,14,98,1,2,1,1,1,0,0,0,0,10,21
18953,-70.703239,-33.456863,17170,23:00:00,10,ESTACION CENTRAL,33,30,1,26,1,28,3,2,2,1,1,0,0,0,1,10,6
18954,-70.5637101,-33.579962,17171,23:00:00,10,PUENTE ALTO,32,30,1,1,13,97,2,1,1,1,1,0,0,0,0,10,27
18955,-70.597198,-33.619102,17172,23:30:00,10,PUENTE ALTO,10,10,1,15,10,64,2,1,1,1,1,0,0,0,1,10,27
18956,-70.8861211,-33.5385909,21848,10:30:00,10,PADRE HURTADO,64,40,1,26,14,98,1,2,1,1,1,0,0,0,0,10,21
18957,-70.6775788,-33.3471125,21855,23:00:00,10,HUECHURABA,10,10,1,16,1,27,2,2,2,1,1,0,0,0,1,10,7
18958,-70.5983493,-33.5713884,21886,13:30:00,10,PUENTE ALTO,10,10,1,11,13,97,3,1,1,1,1,0,0,1,0,10,27
18959,-70.6436038,-33.4140024,22258,12:30:00,10,RECOLETA,32,30,1,11,10,62,2,2,1,1,1,0,0,0,0,10,30
18960,-70.6317234,-33.4771484,22269,10:10:00,10,SAN JOAQUIN,34,30,1,15,13,97,1,1,1,1,1,0,1,0,2,10,33
18961,-70.603252,-33.503492,22293,13:30:00,10,MACUL,33,30,1,11,1,27,2,1,1,1,1,0,0,0,0,10,19
18962,-70.648605,-33.469814,17173,00:05:00,11,SANTIAGO,64,40,1,11,1,27,1,2,1,1,1,0,0,0,0,11,36
18963,-70.66468,-33.450268,17174,02:00:00,11,SANTIAGO,32,30,1,11,1,29,1,1,1,1,1,0,0,0,0,11,36
18964,-70.713142,-33.442886,17175,02:50:00,11,LO PRADO,68,40,1,11,1,93,2,2,1,1,1,0,0,0,0,11,18
18965,-70.64431,-33.466881,17176,04:00:00,11,SANTIAGO,64,40,1,12,1,27,1,2,1,1,1,0,0,0,0,11,36
18966,-70.653175,-33.417652,17177,04:25:00,11,INDEPENDENCIA,52,40,1,1,4,24,2,2,2,1,1,0,0,0,1,11,8
18967,-70.638084,-33.430416,17178,04:30:00,11,RECOLETA,10,10,1,11,2,55,1,2,1,1,1,0,0,0,1,11,30
18968,-70.576065,-33.510483,17179,04:40:00,11,PEÑALOLEN,51,40,1,11,4,24,3,1,1,1,1,0,0,1,0,11,23
18969,-70.7504306,-33.486213,17180,05:20:00,11,MAIPU,52,40,1,14,1,28,2,2,1,1,1,0,0,0,0,11,20
18970,-70.553116,-33.392284,17181,05:49:00,11,LAS CONDES,61,40,1,26,14,98,2,2,1,1,1,0,0,0,0,11,15
18971,-70.681664,-33.562576,17182,06:30:00,11,EL BOSQUE,70,70,1,1,4,24,3,2,1,6,1,0,0,0,1,11,5
18972,-70.597443,-33.60545,17183,07:35:00,11,PUENTE ALTO,51,40,1,15,4,24,3,1,1,1,1,0,0,0,0,11,27
18973,-70.664398,-33.537582,17184,09:00:00,11,LA CISTERNA,33,30,1,11,1,29,1,1,1,1,1,0,0,0,0,11,9
18974,-70.705833,-33.424122,17185,09:00:00,11,QUINTA NORMAL,33,30,1,1,4,24,2,2,1,1,1,0,0,0,0,11,29
18975,-70.6851808,-33.5391698,17186,09:40:00,11,EL BOSQUE,63,40,1,11,1,27,2,2,1,1,1,0,1,0,5,11,5
18976,-70.648354,-33.42815,17187,09:40:00,11,RECOLETA,62,40,1,1,4,24,1,2,1,1,1,0,0,0,0,11,30
18977,-70.565887,-33.448647,17188,09:54:00,11,LA REINA,99,99,1,11,4,24,1,2,2,1,1,0,0,0,1,11,13
18978,-70.69384,-33.451962,17189,11:50:00,11,ESTACION CENTRAL,10,10,1,15,1,31,1,2,2,1,1,0,1,0,0,11,6
18979,-70.640343,-33.383652,17190,11:55:00,11,HUECHURABA,20,20,1,1,7,72,1,2,1,1,1,0,0,0,1,11,7
18980,-70.721115,-33.401497,17191,13:30:00,11,RENCA,30,30,1,11,1,27,2,2,1,1,1,0,0,0,0,11,31
18981,-70.649437,-33.393963,17192,14:50:00,11,RECOLETA,32,30,1,14,10,65,2,2,1,1,1,0,0,0,0,11,30
18982,-70.758461,-33.443123,17193,15:00:00,11,PUDAHUEL,52,40,1,1,1,27,2,2,2,1,1,0,0,0,1,11,26
