X;Y;FID;Hora;Fecha;Comuna;Cód_Tipo_;Cód_Tipo1;Cód_Zona;Cód_Ubica;Cód_Causa;Cód_Cau_1;Cód_Calza;Cód__Tipo;Cód_Estad;Cód_Condi;Cód_Est_1;Fallecidos;Graves;Menos_Grav;Leves
-70.553238;-33.421349;3226;18:30:00;2018/03/09 00:00:00+00;LAS CONDES;66;40;1;1;14;98;2;2;2;1;1;0;0;0;1
-70.606682;-33.423672;3228;18:40:00;2018/03/09 00:00:00+00;PROVIDENCIA;65;40;1;1;13;97;1;2;1;1;1;0;0;0;0
-70.606682;-33.423672;3230;18:40:00;2018/03/09 00:00:00+00;PROVIDENCIA;69;40;1;1;13;97;2;1;1;1;1;0;0;0;0
-70.646782;-33.428696;3232;19:00:00;2018/03/09 00:00:00+00;RECOLETA;32;30;1;11;1;27;2;2;1;1;1;0;0;0;1
-70.603561;-33.539143;3234;19:00:00;2018/03/09 00:00:00+00;LA FLORIDA;51;40;1;11;14;98;2;1;1;1;1;0;0;0;1
-70.605621;-33.417473;3235;19:15:00;2018/03/09 00:00:00+00;PROVIDENCIA;32;30;1;1;1;27;2;2;1;1;1;0;0;0;0
-70.59063;-33.510048;3236;19:15:00;2018/03/09 00:00:00+00;LA FLORIDA;33;30;1;11;14;98;1;1;1;1;1;0;0;0;1
-70.607803;-33.45866;3237;19:15:00;2018/03/09 00:00:00+00;ÑUÑOA;50;40;1;1;13;97;1;2;1;1;1;0;0;0;0
-70.626839;-33.503193;3238;20:00:00;2018/03/09 00:00:00+00;SAN JOAQUIN;32;30;1;1;13;97;3;2;1;1;1;0;0;0;0
-70.645897;-33.443974;3239;21:30:00;2018/03/09 00:00:00+00;SANTIAGO;68;40;1;11;1;29;2;2;1;1;1;0;0;0;0
-70.593155;-33.587128;3240;21:35:00;2018/03/09 00:00:00+00;PUENTE ALTO;32;30;1;1;14;98;2;2;1;1;1;0;0;0;1
-70.580925;-33.581715;3241;21:40:00;2018/03/09 00:00:00+00;PUENTE ALTO;70;70;1;1;1;27;2;2;1;1;1;0;0;0;1
-70.703819;-33.608315;3242;21:50:00;2018/03/09 00:00:00+00;SAN BERNARDO;33;30;1;11;1;27;2;1;1;1;1;0;0;0;0
-70.545593;-33.394096;3243;22:10:00;2018/03/09 00:00:00+00;LAS CONDES;30;30;1;26;14;98;1;1;2;1;1;0;0;0;0
-70.581238;-33.603577;3244;23:55:00;2018/03/09 00:00:00+00;PUENTE ALTO;32;30;1;15;13;97;3;1;1;1;1;0;0;0;0
-70.622314;-33.477516;20029;03:20:00;2018/03/09 00:00:00+00;MACUL;70;70;1;1;4;24;1;1;1;1;1;0;0;0;0
-70.6907245;-33.5509515;20074;19:40:00;2018/03/09 00:00:00+00;EL BOSQUE;62;40;1;14;10;65;2;1;2;1;1;0;0;0;0
-70.5983493;-33.5713884;20174;13:45:00;2018/03/09 00:00:00+00;PUENTE ALTO;33;30;1;11;1;27;1;2;1;1;1;0;0;0;0
-70.8688662;-33.2683917;20195;04:05:00;2018/03/09 00:00:00+00;LAMPA;51;40;1;1;4;24;2;2;1;1;1;0;0;0;1
-70.6173199;-33.491599;20201;06:35:00;2018/03/09 00:00:00+00;MACUL;70;70;1;1;1;91;2;1;1;1;1;0;0;0;1
-70.6861626;-33.4811595;21234;23:00:00;2018/03/09 00:00:00+00;PEDRO AGUIRRE CERDA;10;10;1;1;2;56;2;2;1;1;1;1;0;0;0
-70.5679576;-33.3972691;21397;16:20:00;2018/03/09 00:00:00+00;LAS CONDES;30;30;1;26;14;98;1;1;1;1;1;0;0;0;0
-70.6260162;-33.4350514;21413;14:20:00;2018/03/09 00:00:00+00;PROVIDENCIA;10;10;1;11;13;97;2;1;1;1;1;0;1;0;0
-70.7380533;-33.4852281;21423;07:40:00;2018/03/09 00:00:00+00;MAIPU;65;40;1;26;14;98;1;1;1;1;1;0;0;0;0
